scope,ticker,date,taxonomy,positive_cross_bucket,severity,root,rows,crossed_ratio_pct,crossed_rows_raw,crossed_rows_ask_zero,crossed_rows_ask_positive,ask_integer_pct,median_bps_ask_positive,p90_bps_ask_positive,case_dir,event_month_png,adjusted_proxy_png,event_month_quotes_png,raw_window_png,full_session_png,structure_diag_png,summary_card_png,historical_context_png,case_note_md,source_file,post_event_dividend_sum,post_event_dividend_count,future_split_factor,future_split_count,event_close_raw,event_close_adjusted_proxy,event_quote_mid_raw,event_quote_mid_split_normalized,event_daily_split_normalized
review,TG,2008-01-07,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,C,9293,1.850855482621328,172,1,171,0.07532551382761217,13.605442176871668,20.47082906857684,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TG_2008_01_07\case_note.md,C:\TSIS_Data\data\quotes\TG\year=2008\month=01\day=07\quotes.parquet,12.14,65,1.0,0,14.69,6.161265099033178,14.68,14.68,14.69
review,YRCW,2011-05-23,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,10631,2.33280030100649,248,0,248,0.0,12.507817385866176,12.507817385866176,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\YRCW_2011_05_23\case_note.md,D:\quotes\YRCW\year=2011\month=05\day=23\quotes.parquet,0.0,0,0.0033333333333333335,1,242.25,242.25,0.8089500000000001,242.685,72675.0
review,ISR,2018-07-10,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,8816,1.8148820326678767,160,0,160,0.0,11.386279533161284,110.79545454545496,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\ISR_2018_07_10\case_note.md,D:\quotes\ISR\year=2018\month=07\day=10\quotes.parquet,0.0,0,1.0,0,,,,,
review,CATO,2013-07-09,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,12200,3.4098360655737707,416,415,1,3.885245901639344,11.133791055854939,11.133791055854939,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CATO_2013_07_09\case_note.md,D:\quotes\CATO\year=2013\month=07\day=09\quotes.parquet,10.399999999999999,41,1.0,0,26.91,17.869137123590274,26.695,26.695,26.91
review,CNSL,2012-05-02,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,10225,0.8899755501222495,91,1,90,0.234718826405868,10.025062656641389,15.727391874181462,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNSL_2012_05_02\case_note.md,D:\quotes\CNSL\year=2012\month=05\day=02\quotes.parquet,10.84664,28,1.0,0,19.13,9.443016680159936,19.1,19.1,19.13
review,VVUS,2009-09-21,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,C,77127,1.358797826960727,1048,1,1047,0.0687178290352276,8.806693086745739,26.623943644358572,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\VVUS_2009_09_21\case_note.md,C:\TSIS_Data\data\quotes\VVUS\year=2009\month=09\day=21\quotes.parquet,0.0,0,0.1,1,114.8,114.8,11.545,115.44999999999999,1148.0
review,IART,2008-06-03,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,7178,2.215101699637782,159,158,1,3.6221788799108388,7.300158170093962,7.300158170093962,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\IART_2008_06_03\case_note.md,D:\quotes\IART\year=2008\month=06\day=03\quotes.parquet,0.0,0,2.0,1,20.665,20.665,41.400000000000006,20.700000000000003,10.3325
review,OFIX,2026-01-14,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,5852,1.0936431989063569,64,58,6,9.073820915926179,7.0052539404551935,10.505428090675627,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\OFIX_2026_01_14\case_note.md,D:\quotes\OFIX\year=2026\month=01\day=14\quotes.parquet,0.0,0,1.0,0,,,,,
review,HWAY,2015-04-23,large_file_threshold_edge_hard_many_crosses,positive_cross_moderate_5to25bps,HARD_FAIL,D,12899,0.814016590433367,105,4,101,4.480967516861773,5.126890540887754,15.372790161414878,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\HWAY_2015_04_23\case_note.md,D:\quotes\HWAY\year=2015\month=04\day=23\quotes.parquet,0.45629334,2,1.0,0,19.5,19.16616019742308,19.42,19.42,19.5
review,CTIC,2006-09-19,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,D,11797,0.8561498686106638,101,0,101,0.31363906077816395,114.94252873563228,281.6901408450707,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\04_summary_card.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\05_historical_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CTIC_2006_09_19\case_note.md,D:\quotes\CTIC\year=2006\month=09\day=19\quotes.parquet,0.0,0,8.333333333333334e-05,5,21000.0,21000.0,1.76,21119.999999999996,251999999.99999997
review,CNTB,2022-06-29,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,D,27634,1.436636028081349,397,1,396,0.7707896070058623,80.64647252979537,183.48623853211024,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\00_event_month_context.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\04_summary_card.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\05_historical_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\CNTB_2022_06_29\case_note.md,D:\quotes\CNTB\year=2022\month=06\day=29\quotes.parquet,0.0,0,1.0,0,,,,,
review,AEMD,2021-06-21,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,D,12358,1.0924097750445056,135,0,135,0.6068943194691698,78.12500000000009,232.55813953488394,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\AEMD_2021_06_21\case_note.md,D:\quotes\AEMD\year=2021\month=06\day=21\quotes.parquet,0.0,0,0.0012500000000000002,3,4144.0,4144.0,5.18,4143.999999999999,3315199.9999999995
review,MARK,2020-04-28,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,D,10955,1.0132359653126426,111,0,111,0.0,62.959076600209926,179.23036373220893,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\MARK_2020_04_28\case_note.md,D:\quotes\MARK\year=2020\month=04\day=28\quotes.parquet,0.0,0,0.1,1,5.0,5.0,0.41245,4.124499999999999,50.0
review,TOPS,2020-05-26,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,C,8819,0.8277582492346071,73,0,73,0.0,41.465100207324774,161.18693753365275,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\TOPS_2020_05_26\case_note.md,C:\TSIS_Data\data\quotes\TOPS\year=2020\month=05\day=26\quotes.parquet,0.0,0,0.00016666666666666666,3,833.4,833.4,0.13795000000000002,827.7000000000002,5000400.0
review,LPSN,2013-11-25,large_file_threshold_edge_hard_many_crosses,positive_cross_severe_ge25bps,HARD_FAIL,D,18855,0.8804030761071333,166,157,9,1.994166003712543,25.178346621904627,109.56595027391403,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\00_event_month_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\00a_event_month_adjusted_proxy.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\00b_event_month_quotes_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\01_raw_window.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\02_full_session_context.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\03_structure_diagnostics.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\04_summary_card.png,,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\quotes\evidence_assets\review\LPSN_2013_11_25\case_note.md,D:\quotes\LPSN\year=2013\month=11\day=25\quotes.parquet,0.0,0,0.06666666666666667,1,177.0,177.0,11.864999999999998,177.97499999999997,2655.0
