bucket,ticker,year,file,image_path,problem_rows_csv,vw_ratio_pct,vw_outside_range_abs_max,coverage_ratio_vs_business_days
hard_invalid_parse_or_price,NMRD,2025,D:\ohlcv_daily\ticker=NMRD\year=2025\day_aggs_NMRD_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NMRD_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NMRD_2025_problem_rows.csv,13.698630136986301,0.0031999999999999997,0.2796934865900383
hard_invalid_parse_or_price,TCCO,2024,D:\ohlcv_daily\ticker=TCCO\year=2024\day_aggs_TCCO_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\TCCO_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\TCCO_2024_problem_rows.csv,12.745098039215685,0.06740000000000007,0.3893129770992366
hard_invalid_parse_or_price,SPEC,2025,D:\ohlcv_daily\ticker=SPEC\year=2025\day_aggs_SPEC_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SPEC_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SPEC_2025_problem_rows.csv,12.631578947368421,0.0048,0.36398467432950193
hard_invalid_parse_or_price,PBLA,2025,D:\ohlcv_daily\ticker=PBLA\year=2025\day_aggs_PBLA_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\PBLA_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\PBLA_2025_problem_rows.csv,12.5,0.040100000000000004,0.7662835249042146
hard_invalid_parse_or_price,VRPX,2025,D:\ohlcv_daily\ticker=VRPX\year=2025\day_aggs_VRPX_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VRPX_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VRPX_2025_problem_rows.csv,12.272727272727273,4.9620999999999995,0.842911877394636
hard_invalid_parse_or_price,CLVR,2024,D:\ohlcv_daily\ticker=CLVR\year=2024\day_aggs_CLVR_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\CLVR_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\CLVR_2024_problem_rows.csv,11.728395061728394,2.0753999999999997,0.6183206106870229
hard_invalid_parse_or_price,EVOL,2024,D:\ohlcv_daily\ticker=EVOL\year=2024\day_aggs_EVOL_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\EVOL_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\EVOL_2024_problem_rows.csv,10.76923076923077,0.018000000000000016,0.4961832061068702
hard_invalid_parse_or_price,AAGR,2025,D:\ohlcv_daily\ticker=AAGR\year=2025\day_aggs_AAGR_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2025_problem_rows.csv,10.144927536231885,0.0076,0.7931034482758621
hard_invalid_parse_or_price,ELOX,2024,D:\ohlcv_daily\ticker=ELOX\year=2024\day_aggs_ELOX_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELOX_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELOX_2024_problem_rows.csv,9.411764705882353,0.0668,0.648854961832061
hard_invalid_parse_or_price,ICCT,2026,D:\ohlcv_daily\ticker=ICCT\year=2026\day_aggs_ICCT_2026.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ICCT_2026.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ICCT_2026_problem_rows.csv,8.823529411764707,0.00030000000000000014,0.13026819923371646
hard_invalid_parse_or_price,CMRA,2024,D:\ohlcv_daily\ticker=CMRA\year=2024\day_aggs_CMRA_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\CMRA_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\CMRA_2024_problem_rows.csv,8.661417322834646,0.002700000000000001,0.4847328244274809
hard_invalid_parse_or_price,WTER,2024,D:\ohlcv_daily\ticker=WTER\year=2024\day_aggs_WTER_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\WTER_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\WTER_2024_problem_rows.csv,8.189655172413794,0.0328,0.8854961832061069
hard_invalid_parse_or_price,NEXI,2025,D:\ohlcv_daily\ticker=NEXI\year=2025\day_aggs_NEXI_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NEXI_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NEXI_2025_problem_rows.csv,8.064516129032258,0.0021999999999999997,0.23754789272030652
hard_invalid_parse_or_price,MOTS,2025,D:\ohlcv_daily\ticker=MOTS\year=2025\day_aggs_MOTS_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MOTS_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MOTS_2025_problem_rows.csv,7.894736842105263,0.0013,0.29118773946360155
hard_invalid_parse_or_price,GNRS,2024,D:\ohlcv_daily\ticker=GNRS\year=2024\day_aggs_GNRS_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\GNRS_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\GNRS_2024_problem_rows.csv,7.6923076923076925,0.0001,0.04961832061068702
hard_invalid_parse_or_price,ALPP,2025,D:\ohlcv_daily\ticker=ALPP\year=2025\day_aggs_ALPP_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ALPP_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ALPP_2025_problem_rows.csv,7.531380753138076,0.0015999999999999999,0.9157088122605364
hard_invalid_parse_or_price,SOFO,2024,D:\ohlcv_daily\ticker=SOFO\year=2024\day_aggs_SOFO_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SOFO_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SOFO_2024_problem_rows.csv,6.8181818181818175,0.001899999999999985,0.33587786259541985
hard_invalid_parse_or_price,JEWL,2025,D:\ohlcv_daily\ticker=JEWL\year=2025\day_aggs_JEWL_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\JEWL_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\JEWL_2025_problem_rows.csv,6.338028169014084,0.0013999999999999985,0.5440613026819924
hard_invalid_parse_or_price,KBNT,2025,D:\ohlcv_daily\ticker=KBNT\year=2025\day_aggs_KBNT_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KBNT_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KBNT_2025_problem_rows.csv,6.0606060606060606,0.0007,0.3793103448275862
hard_invalid_parse_or_price,EVLO,2025,D:\ohlcv_daily\ticker=EVLO\year=2025\day_aggs_EVLO_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\EVLO_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\EVLO_2025_problem_rows.csv,5.47945205479452,0.0018999999999999998,0.2796934865900383
hard_invalid_parse_or_price,NXTP,2024,D:\ohlcv_daily\ticker=NXTP\year=2024\day_aggs_NXTP_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NXTP_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NXTP_2024_problem_rows.csv,5.109489051094891,0.0004000000000000002,0.5229007633587787
hard_invalid_parse_or_price,AFIB,2025,D:\ohlcv_daily\ticker=AFIB\year=2025\day_aggs_AFIB_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AFIB_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AFIB_2025_problem_rows.csv,4.3478260869565215,0.0004000000000000002,0.7931034482758621
hard_invalid_parse_or_price,NMRD,2024,D:\ohlcv_daily\ticker=NMRD\year=2024\day_aggs_NMRD_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NMRD_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\NMRD_2024_problem_rows.csv,3.7914691943127963,0.000900000000000005,0.8053435114503816
hard_invalid_parse_or_price,KLDO,2025,D:\ohlcv_daily\ticker=KLDO\year=2025\day_aggs_KLDO_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KLDO_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KLDO_2025_problem_rows.csv,3.75,0.00020000000000000052,0.3065134099616858
hard_invalid_parse_or_price,MTEM,2025,D:\ohlcv_daily\ticker=MTEM\year=2025\day_aggs_MTEM_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MTEM_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MTEM_2025_problem_rows.csv,3.7037037037037033,0.0001,0.20689655172413793
hard_invalid_parse_or_price,AAGR,2024,D:\ohlcv_daily\ticker=AAGR\year=2024\day_aggs_AAGR_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2024_problem_rows.csv,3.404255319148936,0.10999999999999999,0.8969465648854962
hard_invalid_parse_or_price,MOTS,2024,D:\ohlcv_daily\ticker=MOTS\year=2024\day_aggs_MOTS_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MOTS_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\MOTS_2024_problem_rows.csv,2.9914529914529915,0.31700000000000006,0.8931297709923665
hard_invalid_parse_or_price,THMO,2025,D:\ohlcv_daily\ticker=THMO\year=2025\day_aggs_THMO_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\THMO_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\THMO_2025_problem_rows.csv,2.941176470588235,0.00030000000000000003,0.13026819923371646
hard_invalid_parse_or_price,KBNT,2023,D:\ohlcv_daily\ticker=KBNT\year=2023\day_aggs_KBNT_2023.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KBNT_2023.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KBNT_2023_problem_rows.csv,2.8000000000000003,0.6345999999999999,0.9615384615384616
hard_invalid_parse_or_price,AAGR,2026,D:\ohlcv_daily\ticker=AAGR\year=2026\day_aggs_AAGR_2026.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2026.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\AAGR_2026_problem_rows.csv,2.7777777777777777,0.0017000000000000001,0.13793103448275862
hard_invalid_parse_or_price,ELYS,2025,D:\ohlcv_daily\ticker=ELYS\year=2025\day_aggs_ELYS_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELYS_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELYS_2025_problem_rows.csv,2.380952380952381,0.008199999999999999,0.6436781609195402
hard_invalid_parse_or_price,ELYS,2024,D:\ohlcv_daily\ticker=ELYS\year=2024\day_aggs_ELYS_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELYS_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\ELYS_2024_problem_rows.csv,2.358490566037736,0.0029,0.8091603053435115
hard_invalid_parse_or_price,VAXX,2024,D:\ohlcv_daily\ticker=VAXX\year=2024\day_aggs_VAXX_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VAXX_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VAXX_2024_problem_rows.csv,2.0080321285140563,0.07129999999999997,0.950381679389313
hard_invalid_parse_or_price,RENO,2025,D:\ohlcv_daily\ticker=RENO\year=2025\day_aggs_RENO_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\RENO_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\RENO_2025_problem_rows.csv,1.8867924528301887,0.0036,0.20306513409961685
hard_invalid_parse_or_price,RIBT,2025,D:\ohlcv_daily\ticker=RIBT\year=2025\day_aggs_RIBT_2025.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\RIBT_2025.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\RIBT_2025_problem_rows.csv,1.8018018018018018,0.0002,0.42528735632183906
hard_invalid_parse_or_price,VIVE,2023,D:\ohlcv_daily\ticker=VIVE\year=2023\day_aggs_VIVE_2023.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VIVE_2023.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VIVE_2023_problem_rows.csv,1.7543859649122806,0.0022999999999999995,0.8769230769230769
hard_invalid_parse_or_price,SCPS,2024,D:\ohlcv_daily\ticker=SCPS\year=2024\day_aggs_SCPS_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SCPS_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\SCPS_2024_problem_rows.csv,1.7391304347826086,0.0005000000000000004,0.4389312977099237
hard_invalid_parse_or_price,STAB,2024,D:\ohlcv_daily\ticker=STAB\year=2024\day_aggs_STAB_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\STAB_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\STAB_2024_problem_rows.csv,1.4851485148514851,0.0022,0.7709923664122137
hard_invalid_parse_or_price,VIVE,2024,D:\ohlcv_daily\ticker=VIVE\year=2024\day_aggs_VIVE_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VIVE_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\VIVE_2024_problem_rows.csv,1.3333333333333335,0.00010000000000000005,0.5725190839694656
hard_invalid_parse_or_price,KLDO,2024,D:\ohlcv_daily\ticker=KLDO\year=2024\day_aggs_KLDO_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KLDO_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\KLDO_2024_problem_rows.csv,1.1235955056179776,0.0802,0.33969465648854963
hard_invalid_parse_or_price,BTTX,2024,D:\ohlcv_daily\ticker=BTTX\year=2024\day_aggs_BTTX_2024.parquet,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\BTTX_2024.png,C:\TSIS_Data\01_TSIS_backtest_SmallCaps\01_foundations\inspection_dossiers\daily\evidence_assets\hard_invalid\hard_invalid_parse_or_price\BTTX_2024_problem_rows.csv,1.015228426395939,0.01849999999999999,0.7519083969465649
